Order ID,Order Date,Customer Name,Region,City,Category,Product Name,Discount,Sales,Profit,Payment Mode
13496,03-01-2024,Fateh Karan,West,Mumbai,Kitchen,Cookware Set Eveniet,5,103523,12450,Debit Card
13497,21-02-2025,Anvi Badami,East,Patna,Groceries,Rice Esse,5,213583,34448,Net Banking
13498,18-11-2024,Tara Sabharwal,South,Coimbatore,Sports,Cricket Bat Aliquid,5,250819,31433,UPI
13499,17-08-2025,Biju Deshpande,North,Jaipur,Books,Textbook Reiciendis,10,84677,10269,Credit Card
13500,02-11-2023,Jayan Thakkar,North,Amritsar,Home Decor,Vase Nostrum,10,206766,21264,UPI
13501,05-05-2025,Dishani Shankar,East,Ranchi,Electronics,Mobile At,0,266912,63455,Credit Card
13502,28-08-2025,Ritvik Bail,North,Chandigarh,Home Decor,Wall Art Similique,20,89861,17852,COD
13503,16-08-2024,Ritvik Rana,North,Amritsar,Clothing,Shoes Ipsam,0,35675,3407,UPI
13504,10-01-2024,Anaya Khatri,East,Kolkata,Beauty,Face Cream Quos,15,55803,6949,Credit Card
13505,25-01-2025,Indrans Halder,South,Thiruvananthapuram,Clothing,Accessories Quia,15,2305,564,COD
13506,24-05-2024,Krish Deo,East,Bhubaneswar,Toys,RC Car Occaecati,10,164228,18958,Debit Card
13507,13-12-2023,Prisha Jha,East,Bhubaneswar,Books,Comics Provident,10,241808,25647,Credit Card
13508,19-10-2024,Kashvi Vasa,East,Bhubaneswar,Books,Fiction Nesciunt,15,19719,4085,UPI
13509,09-06-2024,Zoya Loyal,South,Thiruvananthapuram,Toys,RC Car Aliquid,0,237588,51359,UPI
13510,23-07-2024,Rania Dube,West,Surat,Furniture,Chair Unde,5,123449,14448,Credit Card
13511,14-04-2024,Vardaniya Tripathi,East,Guwahati,Groceries,Spices Consectetur,20,56899,10231,Credit Card
13512,05-12-2024,Yashvi Choudhury,East,Ranchi,Electronics,Smartwatch Tenetur,5,271624,59618,Credit Card
13513,18-04-2025,Ranbir Chaudhary,East,Bhubaneswar,Toys,Puzzle Placeat,10,146142,31298,UPI
13514,17-08-2025,Pari Cheema,South,Thiruvananthapuram,Home Decor,Vase Odit,0,278510,37499,Debit Card
13515,06-04-2024,Stuvan Sathe,West,Pune,Beauty,Lipstick Repellat,20,11434,2047,UPI
13516,04-06-2024,Miraya Varma,West,Mumbai,Books,Textbook Consectetur,5,142942,30302,Credit Card
13517,17-03-2025,Charvi Vaidya,North,Delhi,Kitchen,Juicer Cupiditate,15,74729,6563,Credit Card
13518,25-01-2024,Seher Chopra,East,Guwahati,Home Decor,Lamp Tempore,15,73092,6700,Credit Card
13519,02-06-2025,Suhana Rana,West,Surat,Kitchen,Mixer Grinder Esse,15,84132,11183,UPI
13520,15-01-2024,Ranbir Upadhyay,South,Coimbatore,Kitchen,Mixer Grinder Deleniti,20,374,45,Debit Card
13521,18-11-2023,Jivika Magar,North,Delhi,Furniture,Sofa Non,5,247179,44889,UPI
13522,30-08-2025,Zaina Khurana,West,Goa,Home Decor,Vase Totam,10,17372,1821,COD
13523,23-02-2025,Taran Raju,South,Thiruvananthapuram,Groceries,Rice Nostrum,15,6318,918,COD
13524,25-01-2025,Anya Aggarwal,South,Chennai,Home Decor,Vase Sapiente,10,71608,4022,Credit Card
13525,09-10-2023,Prerak Mangat,North,Chandigarh,Electronics,Smartwatch Tempora,20,13158,2994,Debit Card
13526,30-07-2025,Trisha Rau,North,Amritsar,Clothing,Accessories Repellat,15,157072,19409,Net Banking
13527,21-03-2025,Gatik Ratta,South,Coimbatore,Clothing,Shoes Culpa,10,66236,10802,Net Banking
13528,07-05-2024,Bhamini Dugar,West,Surat,Toys,Puzzle Doloremque,20,54766,4291,UPI
13529,30-01-2025,Kanav Subramaniam,East,Bhubaneswar,Kitchen,Juicer Iusto,20,178906,23347,Net Banking
13530,04-02-2024,Taimur Bhandari,West,Goa,Toys,RC Car Rerum,15,53900,7996,COD
13531,14-01-2025,Madhav Bhatia,East,Bhubaneswar,Electronics,Laptop Eveniet,10,62387,4925,UPI
13532,04-05-2024,Vedika Borah,East,Kolkata,Clothing,Women's Wear Saepe,15,60490,4870,COD
13533,18-01-2024,Adira Dubey,South,Bangalore,Home Decor,Wall Art Perferendis,5,148762,22358,COD
13534,21-11-2023,Inaaya  Viswanathan,North,Jaipur,Beauty,Lipstick Ab,20,89174,7677,Credit Card
13535,13-09-2025,Aaina Karnik,East,Guwahati,Furniture,Sofa Aperiam,20,53382,4368,Debit Card
13536,03-02-2024,Yasmin Butala,North,Lucknow,Home Decor,Vase Laborum,0,62817,5326,Debit Card
13537,14-05-2025,Ranbir Brar,West,Ahmedabad,Electronics,Mobile Officiis,20,2648,414,COD
13538,18-06-2024,Vihaan Datta,East,Ranchi,Home Decor,Cushion Beatae,15,252518,30405,COD
13539,23-09-2024,Biju Bobal,South,Bangalore,Beauty,Lipstick Facere,10,5970,780,COD
13540,07-02-2025,Vaibhav Kannan,South,Chennai,Toys,Board Game Quod,10,83325,19420,UPI
13541,10-12-2024,Raunak Suri,West,Surat,Groceries,Oil Deserunt,15,48532,9842,COD
13542,28-07-2024,Vaibhav Sama,South,Bangalore,Sports,Yoga Mat Aliquam,15,41203,9969,UPI
13543,05-11-2024,Siya Sathe,North,Delhi,Sports,Football In,5,280923,67841,COD
13544,06-09-2024,Bhamini Rana,East,Ranchi,Electronics,Camera Corporis,5,106603,21570,Debit Card
13545,14-05-2025,Riaan Dhar,West,Surat,Groceries,Oil Voluptatibus,0,119910,25086,Credit Card
13546,16-08-2024,Sana Borra,South,Hyderabad,Toys,RC Car Magnam,0,68685,12049,Credit Card
13547,13-01-2025,Kabir Kanda,South,Hyderabad,Furniture,Chair Velit,0,4564,461,Credit Card
13548,31-03-2025,Sumer Chowdhury,North,Chandigarh,Home Decor,Lamp Ipsam,5,86342,16245,Debit Card
13549,26-12-2023,Aarav Bhatia,North,Jaipur,Sports,Dumbbells Ipsa,5,91941,9832,Net Banking
13550,01-02-2025,Neelofar Bhatnagar,West,Mumbai,Electronics,Mobile Dolorem,0,77608,10434,COD
13551,02-07-2025,Vihaan Badal,East,Guwahati,Toys,Doll Laboriosam,15,42106,9925,Debit Card
13552,27-02-2025,Misha Shere,North,Lucknow,Home Decor,Lamp Perspiciatis,5,267615,65873,Credit Card
13553,13-04-2024,Indrajit Garde,West,Ahmedabad,Sports,Cricket Bat Sint,10,25493,2995,Net Banking
13554,01-03-2024,Stuvan Kara,East,Ranchi,Furniture,Chair Nemo,5,27991,3410,UPI
13555,02-06-2025,Shlok Dutta,East,Bhubaneswar,Beauty,Lipstick Cum,0,35673,4355,UPI
13556,26-06-2025,Amani Madan,North,Jaipur,Home Decor,Vase Ab,10,26813,6487,Net Banking
13557,16-01-2024,Anahita Bala,West,Goa,Beauty,Foundation Aperiam,20,13061,1476,Credit Card
13558,14-07-2024,Amani Shukla,West,Pune,Clothing,Men's Wear Et,20,262896,21487,Debit Card
13559,12-02-2025,Faiyaz Dara,South,Coimbatore,Home Decor,Cushion Vero,0,158600,37260,Debit Card
13560,03-09-2025,Miraan Suresh,West,Goa,Groceries,Wheat Possimus,5,96085,9068,COD
13561,04-01-2024,Ahana  Choudhury,West,Goa,Furniture,Chair Adipisci,10,39605,3176,UPI
13562,25-12-2023,Ivan Dutta,West,Pune,Sports,Yoga Mat Nemo,0,1508,139,Credit Card
13563,15-12-2023,Mahika Sridhar,South,Chennai,Groceries,Rice Laudantium,15,54182,3734,Credit Card
13564,24-03-2024,Adira Dayal,West,Surat,Kitchen,Microwave Nihil,5,57242,14299,COD
13565,09-06-2025,Taran Krishnan,East,Ranchi,Toys,Board Game Fuga,20,28662,2572,UPI
13566,26-05-2025,Jivika Tata,East,Ranchi,Sports,Football Voluptatibus,20,35926,8102,UPI
13567,21-03-2024,Hiran Soman,South,Bangalore,Groceries,Rice Ullam,0,251605,15428,Credit Card
13568,09-09-2025,Heer Tara,East,Patna,Beauty,Face Cream Consequatur,20,21459,3353,Debit Card
13569,19-12-2024,Advika Dara,West,Pune,Groceries,Sugar Ex,15,135341,9973,Debit Card
13570,14-12-2024,Vedika Hans,East,Patna,Electronics,Smartwatch Ipsa,10,237402,20382,COD
13571,11-11-2023,Riaan Walia,West,Goa,Kitchen,Cookware Set Amet,15,202507,15647,Net Banking
13572,24-09-2024,Fateh Shah,East,Patna,Beauty,Foundation Ratione,15,33718,5056,Debit Card
13573,19-11-2023,Vritika Cherian,West,Ahmedabad,Clothing,Men's Wear Hic,10,68441,5512,Net Banking
13574,26-09-2024,Advika Dave,West,Mumbai,Home Decor,Vase Occaecati,0,40308,4786,COD
13575,08-04-2025,Adah Sinha,South,Coimbatore,Electronics,Smartwatch Eos,5,62765,10948,UPI
13576,12-12-2024,Renee Lad,West,Pune,Toys,Board Game Reprehenderit,0,70558,13211,Debit Card
13577,28-08-2024,Arnav Lad,South,Bangalore,Groceries,Wheat Nemo,15,283122,28552,Net Banking
13578,24-08-2025,Shaan Rajagopalan,East,Guwahati,Books,Fiction Labore,20,62470,13895,Credit Card
13579,03-11-2023,Taran Buch,East,Bhubaneswar,Beauty,Foundation Perspiciatis,0,232833,50971,Credit Card
13580,04-03-2025,Aaina Lanka,North,Delhi,Sports,Football Accusamus,5,198668,15962,Debit Card
13581,30-09-2025,Gokul Doctor,West,Surat,Groceries,Wheat Corporis,5,104216,9790,COD
13582,04-03-2025,Nitara Deshpande,West,Ahmedabad,Groceries,Wheat Sit,0,135716,15019,Debit Card
13583,01-09-2025,Myra Brar,East,Patna,Furniture,Cabinet Earum,15,116292,18591,Debit Card
13584,04-01-2025,Eva Devan,East,Ranchi,Kitchen,Cookware Set Harum,5,75844,12770,Debit Card
13585,15-09-2025,Trisha Bora,West,Surat,Furniture,Table Deleniti,20,26814,6696,UPI
13586,25-06-2024,Ritvik Kale,North,Lucknow,Beauty,Foundation Deleniti,5,53284,3109,Credit Card
13587,27-02-2025,Yasmin Date,South,Chennai,Sports,Dumbbells Temporibus,10,149499,31255,COD
13588,22-02-2024,Badal Malhotra,West,Mumbai,Sports,Dumbbells Veritatis,0,81237,4616,UPI
13589,26-11-2023,Aaina Halder,West,Pune,Kitchen,Refrigerator Quo,20,56314,12158,Debit Card
13590,09-08-2024,Lakshit Sethi,South,Hyderabad,Sports,Tennis Racket Praesentium,10,330458,16718,COD
13591,18-05-2025,Raghav Sura,North,Delhi,Books,Biography Nihil,20,118466,19836,Credit Card
13592,26-06-2025,Drishya Shroff,South,Chennai,Books,Comics Facilis,10,133799,21806,Debit Card
13593,24-11-2023,Advika Sachar,North,Delhi,Furniture,Cabinet Ipsum,0,203583,37647,Net Banking
13594,15-11-2024,Abram Roy,South,Thiruvananthapuram,Sports,Dumbbells Labore,20,119525,6934,Net Banking
13595,10-04-2024,Kartik Solanki,East,Patna,Kitchen,Cookware Set Earum,5,9545,795,Debit Card
13596,18-10-2023,Reyansh Varty,South,Thiruvananthapuram,Electronics,Camera Error,0,110680,6517,Credit Card
13597,11-12-2023,Amira Kohli,South,Bangalore,Home Decor,Vase Officia,5,190346,10849,Net Banking
13598,18-03-2025,Diya Ganguly,West,Mumbai,Groceries,Wheat Sed,15,18745,1463,UPI
13599,16-08-2025,Kartik Dua,North,Chandigarh,Furniture,Table Totam,10,82105,17401,COD
13600,20-04-2025,Kiara Hegde,West,Surat,Home Decor,Cushion Laudantium,10,110988,14226,Net Banking
13601,17-07-2025,Sara Choudhury,North,Lucknow,Beauty,Face Cream Laboriosam,20,84280,4857,UPI
13602,09-08-2025,Ivana Bahri,South,Hyderabad,Books,Comics Laudantium,0,102004,22076,Credit Card
13603,01-03-2024,Hridaan Rout,West,Pune,Groceries,Rice Enim,15,36445,8507,COD
13604,15-06-2024,Bhavin Som,East,Guwahati,Clothing,Shoes Voluptates,20,127097,18749,Debit Card
13605,12-08-2025,Lakshay Bail,South,Coimbatore,Books,Textbook Inventore,10,83209,9394,UPI
13606,17-07-2024,Yasmin Contractor,North,Jaipur,Books,Fiction Voluptates,0,141650,29067,Net Banking
13607,30-10-2023,Anvi Kari,West,Mumbai,Toys,Board Game Laborum,20,94092,9745,COD
13608,26-12-2023,Samarth Raju,East,Bhubaneswar,Sports,Football Atque,0,5693,418,Net Banking
13609,29-07-2024,Aarush Buch,East,Guwahati,Beauty,Shampoo Asperiores,15,217796,30009,Debit Card
13610,26-05-2025,Riya Desai,West,Pune,Sports,Cricket Bat Placeat,0,56334,5077,UPI
13611,13-07-2025,Advika Mangat,North,Delhi,Kitchen,Juicer Blanditiis,15,3539,242,UPI
13612,12-07-2025,Misha Bajaj,South,Coimbatore,Beauty,Perfume Tempora,0,162352,28396,Credit Card
13613,27-06-2025,Madhup Sane,West,Ahmedabad,Clothing,Women's Wear Itaque,15,109079,12850,UPI
13614,21-02-2024,Hunar Bahl,West,Ahmedabad,Beauty,Foundation Iste,15,23738,5506,COD
13615,08-11-2023,Ehsaan Aggarwal,South,Chennai,Groceries,Wheat Placeat,10,37309,4497,Debit Card
13616,06-04-2025,Akarsh Kala,West,Pune,Sports,Tennis Racket Voluptatibus,20,110813,21237,Net Banking
13617,31-08-2025,Heer Dugar,North,Amritsar,Clothing,Men's Wear Maxime,5,71208,4701,Debit Card
13618,07-04-2025,Neelofar Kale,East,Guwahati,Beauty,Foundation Fuga,10,209264,12149,Debit Card
13619,05-05-2025,Dharmajan Doshi,North,Chandigarh,Beauty,Shampoo Accusantium,10,61348,9317,COD
13620,06-05-2024,Dhanush Handa,East,Bhubaneswar,Groceries,Sugar Nostrum,20,232006,25682,Debit Card
13621,12-02-2025,Bhavin Barad,South,Coimbatore,Beauty,Face Cream Nemo,5,15263,795,COD
13622,19-08-2025,Sana Dhawan,South,Coimbatore,Furniture,Chair Tempora,15,4314,858,COD
13623,31-05-2024,Samaira Sethi,East,Guwahati,Electronics,Camera Sequi,0,17202,2623,Net Banking
13624,11-07-2024,Taran Deo,North,Jaipur,Electronics,Smartwatch Asperiores,15,85121,7878,Net Banking
13625,23-11-2023,Navya Keer,East,Ranchi,Kitchen,Microwave Quo,5,96868,11870,COD
13626,22-04-2025,Aarav Kadakia,North,Amritsar,Books,Non-Fiction Suscipit,10,135675,16227,Net Banking
13627,25-09-2024,Piya Rajagopalan,North,Chandigarh,Home Decor,Vase Voluptatibus,5,244587,28741,Net Banking
13628,06-10-2024,Kartik Biswas,North,Delhi,Sports,Cricket Bat Iure,15,44082,5765,Net Banking
13629,06-09-2025,Samaira Tailor,East,Guwahati,Clothing,Women's Wear Quia,15,44731,7997,Debit Card
13630,06-08-2024,Saira Gopal,South,Bangalore,Sports,Tennis Racket Itaque,0,46826,8220,UPI
13631,07-08-2024,Mohanlal Dada,North,Jaipur,Home Decor,Clock Reprehenderit,5,120616,13730,Net Banking
13632,07-07-2025,Pari Doctor,East,Guwahati,Home Decor,Cushion Sed,20,20100,2810,Debit Card
13633,15-09-2025,Hrishita Banerjee,West,Ahmedabad,Sports,Tennis Racket Vero,5,189107,18579,Credit Card
13634,13-07-2024,Divyansh Sheth,East,Ranchi,Electronics,Headphones Repellendus,10,129812,24468,Debit Card
13635,31-12-2024,Onkar Sarraf,West,Surat,Beauty,Lipstick Laborum,20,208477,43253,Net Banking
13636,29-11-2024,Anya Jayaraman,North,Delhi,Kitchen,Juicer Molestiae,0,258475,33531,Credit Card
13637,11-04-2024,Kabir Borra,East,Ranchi,Beauty,Face Cream Voluptatum,10,20110,1613,Net Banking
13638,30-03-2025,Hridaan Apte,North,Amritsar,Sports,Dumbbells Eveniet,0,17250,3349,Net Banking
13639,24-11-2024,Tiya Jayaraman,West,Surat,Kitchen,Refrigerator Molestias,10,135626,10376,UPI
13640,12-06-2025,Anahita Sunder,East,Ranchi,Kitchen,Cookware Set Laborum,20,216624,37226,Net Banking
13641,11-05-2025,Ryan Behl,North,Chandigarh,Home Decor,Clock Iste,10,56223,3547,Credit Card
13642,08-12-2023,Ojas Sani,West,Mumbai,Kitchen,Mixer Grinder Laboriosam,0,116376,22733,COD
13643,15-11-2023,Navya Chandra,West,Pune,Electronics,Laptop Voluptatibus,20,255309,42298,Net Banking
13644,16-04-2024,Manjari Ben,East,Kolkata,Clothing,Kids Wear Aspernatur,20,63422,12273,UPI
13645,06-12-2024,Azad Sunder,East,Kolkata,Home Decor,Vase Atque,15,67692,5902,Debit Card
13646,29-08-2025,Yuvaan Kulkarni,North,Amritsar,Furniture,Chair Labore,15,115879,11368,COD
13647,22-07-2025,Himmat Khare,South,Bangalore,Kitchen,Mixer Grinder Voluptatum,0,380045,87688,Debit Card
13648,19-06-2024,Mannat Chad,East,Guwahati,Furniture,Sofa Pariatur,15,8398,1172,Net Banking
13649,20-12-2024,Badal Chaudhari,North,Chandigarh,Toys,Action Figure Nulla,10,274577,40570,Debit Card
13650,25-07-2024,Jayant Sane,North,Delhi,Kitchen,Refrigerator Doloremque,20,127176,19500,COD
13651,12-05-2025,Shaan Date,South,Chennai,Books,Fiction Minus,5,76038,11962,Credit Card
13652,06-05-2025,Zara Raval,East,Ranchi,Clothing,Shoes Velit,20,850,124,Debit Card
13653,31-12-2023,Alisha Chadha,West,Ahmedabad,Kitchen,Refrigerator Soluta,10,28355,3324,UPI
13654,04-01-2025,Parinaaz Date,North,Lucknow,Furniture,Chair Vel,20,78195,10981,Net Banking
13655,27-10-2024,Aniruddh Sridhar,West,Goa,Furniture,Bed Officiis,20,158786,34243,Debit Card
13656,30-05-2025,Rasha Brar,East,Ranchi,Electronics,Camera Reprehenderit,20,189098,45863,Credit Card
13657,20-02-2025,Uthkarsh Thakkar,West,Ahmedabad,Books,Textbook Iusto,20,58614,9720,Debit Card
13658,27-05-2024,Jayan Chakraborty,West,Mumbai,Books,Non-Fiction Illum,20,10451,1098,COD
13659,09-03-2025,Alia Zacharia,South,Hyderabad,Home Decor,Lamp Et,5,64999,7158,Net Banking
13660,21-12-2024,Pari Loyal,South,Coimbatore,Books,Fiction Rem,5,51101,10381,Debit Card
13661,24-02-2024,Ritvik Sarin,South,Hyderabad,Groceries,Sugar Est,15,112753,16461,Debit Card
13662,09-02-2025,Arnav Kuruvilla,East,Ranchi,Sports,Yoga Mat Quos,0,223686,35065,Credit Card
13663,18-05-2024,Aaryahi Lala,South,Thiruvananthapuram,Kitchen,Cookware Set Nobis,15,228557,39172,Credit Card
13664,07-09-2024,Anika Walia,South,Hyderabad,Furniture,Chair Ad,10,67900,12948,Net Banking
13665,17-05-2025,Ayesha Dhillon,East,Patna,Clothing,Women's Wear Provident,0,11170,1667,Debit Card
13666,18-07-2024,Mehul Chana,East,Ranchi,Toys,Board Game Pariatur,5,61627,8798,COD
13667,16-05-2025,Arhaan Dhaliwal,North,Chandigarh,Clothing,Men's Wear Similique,0,168936,19288,COD
13668,24-11-2024,Kartik Dhar,West,Ahmedabad,Furniture,Sofa Eum,0,122790,18971,Credit Card
13669,14-04-2024,Navya Kapur,North,Chandigarh,Groceries,Sugar Nobis,15,121610,27124,Net Banking
13670,07-03-2025,Faiyaz Sandal,East,Bhubaneswar,Kitchen,Refrigerator Dolore,5,115813,17065,Debit Card
13671,14-09-2025,Elakshi Aurora,East,Patna,Toys,Action Figure Eius,0,45651,10394,COD
13672,02-09-2025,Mishti Thaker,North,Lucknow,Kitchen,Microwave Odio,20,13572,3386,Debit Card
13673,17-01-2024,Trisha Golla,South,Hyderabad,Beauty,Shampoo Odio,20,71400,17088,COD
13674,02-01-2025,Myra Deep,South,Coimbatore,Books,Textbook Aliquam,0,221943,12174,Debit Card
13675,31-12-2023,Sahil Bobal,East,Guwahati,Home Decor,Vase Inventore,10,41116,5351,UPI
13676,07-04-2025,Gokul Lata,South,Hyderabad,Clothing,Men's Wear Quod,20,8438,817,Net Banking
13677,27-04-2024,Farhan Kala,North,Delhi,Sports,Cricket Bat Molestias,20,127486,9311,COD
13678,18-04-2025,Pihu Sinha,North,Lucknow,Books,Non-Fiction In,20,27470,3942,UPI
13679,09-12-2024,Anahita Arya,West,Ahmedabad,Home Decor,Lamp Aperiam,20,226320,14548,Net Banking
13680,18-02-2024,Kimaya Brar,East,Ranchi,Home Decor,Lamp Libero,20,40882,4187,Credit Card
13681,03-02-2025,Indrajit Ray,West,Pune,Toys,Puzzle Voluptatem,10,23648,4177,COD
13682,16-11-2024,Armaan Agrawal,East,Guwahati,Kitchen,Refrigerator Pariatur,5,12992,2331,UPI
13683,14-06-2025,Priyansh Kala,East,Bhubaneswar,Books,Biography Sit,0,3060,224,Credit Card
13684,27-06-2024,Urvi Hayre,South,Coimbatore,Furniture,Cabinet Tempore,5,74856,15716,Credit Card
13685,15-12-2024,Ivan Krishnamurthy,East,Patna,Clothing,Women's Wear Qui,0,74399,17787,Net Banking
13686,29-03-2024,Faiyaz Borah,South,Bangalore,Toys,Doll Illum,10,59130,8282,Debit Card
13687,23-05-2024,Kaira Wadhwa,West,Surat,Electronics,Smartwatch Nostrum,0,73497,9512,UPI
13688,06-10-2023,Inaaya  Amble,South,Chennai,Home Decor,Lamp Incidunt,15,58029,8718,COD
13689,22-11-2023,Tushar Thakkar,West,Pune,Toys,Action Figure Mollitia,0,7712,766,Debit Card
13690,30-12-2024,Taimur Dash,East,Kolkata,Furniture,Sofa Vero,20,17789,979,Debit Card
13691,09-05-2024,Kanav Acharya,North,Delhi,Home Decor,Lamp Eligendi,20,202176,46283,COD
13692,24-09-2024,Keya Salvi,West,Goa,Sports,Dumbbells Dolorem,20,160352,28140,Debit Card
13693,22-02-2024,Shlok Karpe,South,Coimbatore,Furniture,Table Nihil,15,15856,3110,Net Banking
13694,07-01-2024,Purab Suri,South,Coimbatore,Sports,Football Nulla,0,83740,14234,Credit Card
13695,16-05-2024,Ryan Dutt,South,Coimbatore,Kitchen,Cookware Set Debitis,15,178177,17819,COD
13696,15-05-2024,Piya Shanker,West,Ahmedabad,Groceries,Oil Recusandae,15,1764,266,Credit Card
13697,25-10-2024,Jiya Sharma,West,Goa,Electronics,Laptop Ipsam,5,7380,1575,Net Banking
13698,25-02-2024,Indrans Deep,North,Amritsar,Sports,Football Occaecati,10,62910,11827,UPI
13699,24-11-2023,Hansh Tank,West,Goa,Kitchen,Juicer Fugit,15,211820,13990,COD
13700,29-07-2024,Rasha Handa,West,Pune,Groceries,Rice Aut,0,77940,11711,Debit Card
13701,06-01-2024,Saanvi Bala,North,Chandigarh,Beauty,Face Cream Quisquam,0,156822,7845,COD
13702,20-08-2024,Aarush Chakraborty,West,Ahmedabad,Home Decor,Vase Ipsum,15,208641,51897,Credit Card
13703,29-10-2024,Romil Sunder,North,Amritsar,Sports,Yoga Mat Consequuntur,15,52700,3826,COD
13704,12-07-2025,Sahil De,North,Jaipur,Beauty,Face Cream Dolorem,5,352179,71867,Net Banking
13705,29-05-2024,Navya Issac,West,Surat,Books,Comics Voluptatibus,0,376725,19605,Credit Card
13706,29-10-2024,Keya Yadav,West,Goa,Sports,Yoga Mat Vero,10,96601,13507,UPI
13707,23-05-2024,Indrajit Varma,West,Mumbai,Toys,Puzzle Eum,20,38767,6542,COD
13708,08-08-2025,Ahana  Bera,South,Thiruvananthapuram,Home Decor,Vase Porro,10,206712,13285,UPI
13709,11-05-2025,Manikya Gara,North,Lucknow,Books,Biography Adipisci,15,88667,5257,Debit Card
13710,08-03-2025,Yasmin Biswas,North,Jaipur,Furniture,Table Quam,15,288341,38371,COD
13711,09-06-2025,Devansh Sarraf,East,Guwahati,Electronics,Camera Sunt,5,15005,3291,Net Banking
13712,28-06-2025,Zara Chada,North,Amritsar,Home Decor,Lamp At,20,127712,20795,Net Banking
13713,29-08-2024,Chirag Datta,West,Goa,Books,Fiction Deserunt,10,110090,21420,COD
13714,12-01-2025,Hrishita Mand,North,Amritsar,Electronics,Camera Enim,20,14178,1094,Debit Card
13715,07-02-2025,Ritvik Sawhney,West,Pune,Furniture,Sofa Provident,15,92608,9285,Net Banking
13716,11-07-2025,Jayesh Khalsa,North,Jaipur,Kitchen,Juicer Ullam,5,22318,5354,Debit Card
13717,14-10-2024,Anaya Sangha,East,Patna,Kitchen,Refrigerator Id,15,233325,47255,Debit Card
13718,15-03-2024,Zeeshan Mandal,East,Bhubaneswar,Groceries,Rice Velit,10,35613,8244,UPI
13719,10-11-2024,Kaira Bhagat,West,Ahmedabad,Home Decor,Lamp Consequatur,5,162378,16712,Credit Card
13720,07-03-2025,Ahana  Verma,West,Pune,Electronics,Laptop Voluptas,15,1041,150,Net Banking
13721,20-05-2024,Eshani Ghose,West,Ahmedabad,Kitchen,Juicer Qui,15,182709,26825,UPI
13722,25-03-2025,Darshit Sarna,East,Guwahati,Electronics,Laptop Veritatis,20,142230,29760,UPI
13723,27-05-2025,Hridaan Guha,North,Jaipur,Electronics,Camera Placeat,10,36987,7151,Debit Card
13724,18-02-2024,Sumer Mann,North,Chandigarh,Home Decor,Clock Eaque,0,262545,52053,UPI
13725,17-10-2024,Kaira Subramaniam,West,Mumbai,Electronics,Headphones Impedit,0,107973,19916,Credit Card
13726,14-08-2025,Miraya Badami,North,Chandigarh,Toys,Puzzle Ullam,20,97658,19901,Net Banking
13727,30-11-2023,Aarush Dhingra,North,Delhi,Electronics,Mobile Illo,0,13545,2466,UPI
13728,15-09-2024,Ivana Thakkar,South,Bangalore,Home Decor,Vase Recusandae,0,29727,3132,UPI
13729,08-01-2025,Riaan Hayre,North,Delhi,Beauty,Face Cream Exercitationem,10,143048,28493,Net Banking
13730,30-05-2024,Arhaan Saxena,North,Lucknow,Toys,Action Figure Ab,20,116472,17210,UPI
13731,18-06-2025,Azad Dhillon,North,Chandigarh,Electronics,Smartwatch Eum,15,299961,30249,COD
13732,01-07-2025,Zara Uppal,East,Kolkata,Beauty,Shampoo Dolore,20,12032,943,UPI
13733,30-10-2023,Neelofar Yohannan,West,Pune,Books,Textbook Repudiandae,10,153276,12603,Debit Card
13734,23-08-2025,Vardaniya Verma,South,Chennai,Home Decor,Lamp Vitae,15,93287,12989,Debit Card
13735,30-07-2024,Jayesh Ramachandran,East,Ranchi,Home Decor,Lamp Soluta,5,304276,73169,Net Banking
13736,04-12-2024,Keya Saha,North,Delhi,Furniture,Cabinet Occaecati,20,63931,10477,Credit Card
13737,07-05-2024,Arhaan Sinha,East,Patna,Sports,Tennis Racket Aliquid,0,342040,27573,Net Banking
13738,20-09-2024,Pranay Balan,North,Jaipur,Toys,Board Game Praesentium,15,3114,311,Net Banking
13739,14-10-2023,Ojas Sehgal,East,Kolkata,Beauty,Face Cream Quis,10,61785,14609,UPI
13740,08-10-2024,Madhav Kara,East,Guwahati,Furniture,Bed Accusamus,15,108894,23866,Credit Card
13741,16-09-2025,Rati Boase,North,Jaipur,Home Decor,Lamp Recusandae,5,295222,39392,COD
13742,06-05-2025,Mehul Zacharia,South,Coimbatore,Furniture,Table Ducimus,10,109395,20036,UPI
13743,28-08-2025,Himmat Jhaveri,West,Ahmedabad,Books,Comics Suscipit,10,147985,8142,COD
13744,21-08-2024,Jiya Kala,South,Hyderabad,Home Decor,Clock Animi,15,9236,2038,COD
13745,26-07-2024,Kashvi Chaudry,South,Thiruvananthapuram,Electronics,Mobile Placeat,15,225157,50284,Credit Card
13746,11-04-2025,Ira Bera,West,Goa,Electronics,Headphones Maxime,0,145096,17332,Net Banking
13747,21-04-2024,Aarna Bera,East,Bhubaneswar,Kitchen,Juicer Enim,10,164703,17011,COD
13748,14-09-2025,Madhup Dubey,East,Guwahati,Toys,Doll Impedit,15,28703,4567,COD
13749,25-10-2023,Armaan Saran,East,Ranchi,Clothing,Kids Wear Facere,0,158913,21780,Debit Card
13750,24-10-2024,Miraan Soman,North,Jaipur,Beauty,Lipstick Fuga,5,323366,56821,Credit Card
13751,13-11-2023,Vedika Dara,West,Ahmedabad,Kitchen,Cookware Set Illo,20,204394,20085,UPI
